

🇨🇳央视频道,#genre#
澳门体育,http://gat.xyys.site/cdnlive.php?mode=play;id=91cdba75ee945f488b6e038b7e5f3b30;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
澳门体育,http://gat.xyys.site/cdnlive.php?mode=play;id=181827ff61d55aa393cb2c2eef133cb3;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
澳门综艺,http://gat.xyys.site/cdnlive.php?mode=play;id=2fea073a1eae5449bcd1bc75938c7b7c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
澳门综艺,http://gat.xyys.site/cdnlive.php?mode=play;id=3c2e066bbc115a4b9d22eed6dfba34b2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
澳门莲花,http://gat.xyys.site/cdnlive.php?mode=play;id=681df8e17ab45e1bb9f315efd31f8b16;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
央视综合,http://gat.xyys.site/cdnlive.php?mode=play;id=463c035382c35f3599ead059872604c6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
重温经典,http://gat.xyys.site/cdnlive.php?mode=play;id=af43f1a92db254a583093ae6f2e0a9b0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
重温经典,http://gat.xyys.site/cdnlive.php?mode=play;id=ec35bee51eed50eda45469762b5397eb;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
重温经典,http://gat.xyys.site/cdnlive.php?mode=play;id=a37508238ecf5dcb9a1a936337f7c5b7;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华电影,http://gat.xyys.site/cdnlive.php?mode=play;id=b1a075c5d85057feaaa48152406099d1;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华电影,http://gat.xyys.site/cdnlive.php?mode=play;id=91174a237f035f6a89ee5b2ba35088a2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华电影,http://gat.xyys.site/cdnlive.php?mode=play;id=2e0e247336765f558a51981919c7b22a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华经典,http://gat.xyys.site/cdnlive.php?mode=play;id=fd0dab7eaa1d5e2ca9af8434a8002d77;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华经典,http://gat.xyys.site/cdnlive.php?mode=play;id=745761f34bc355b19f9b3aeab84e71bc;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华偶像,http://gat.xyys.site/cdnlive.php?mode=play;id=387bd8dca1bb5104b418becbd7cacafe;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华偶像,http://gat.xyys.site/cdnlive.php?mode=play;id=b42ae9a2ca6558dba6b3b9b53e08d9f0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华日韩,http://gat.xyys.site/cdnlive.php?mode=play;id=af10b7f90d755735a3cb92b404a9fb58;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华日韩,http://gat.xyys.site/cdnlive.php?mode=play;id=653e871ed27756e6a8d928ae7adf5144;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华戏剧,http://gat.xyys.site/cdnlive.php?mode=play;id=e5d9400bee285990b6053790a8049712;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华戏剧,http://gat.xyys.site/cdnlive.php?mode=play;id=70c4e9a19d575221aa98434d71665383;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
CHU综合,http://gat.xyys.site/cdnlive.php?mode=play;id=ce7e2bbf78705683a217e7d1d168f5b7;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
CH5综合,http://gat.xyys.site/cdnlive.php?mode=play;id=1875f45f0c7351db8afbfaaa5ba1e441;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
CH8综合,http://gat.xyys.site/cdnlive.php?mode=play;id=2ee5726ae20a521895c1b70787f71c8f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
八度空间,http://gat.xyys.site/cdnlive.php?mode=play;id=ed9f41b7ef1e5a3a879ec805b5078ad2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
八度空间,http://gat.xyys.site/cdnlive.php?mode=play;id=4233ffb2a4bf50c498001e92525425f8;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
八度空间,http://gat.xyys.site/cdnlive.php?mode=play;id=b7b9d216045b553ea4eacbcbb01ac939;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
凤凰电影频道,http://gat.xyys.site/cdnlive.php?mode=play;id=8099ac4d7a305029be578bdbbe2aa02c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
星空卫视频道,http://gat.xyys.site/cdnlive.php?mode=play;id=32f411cd82d35a30a607b8298cd26529;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
香港C+_-频道,http://gat.xyys.site/cdnlive.php?mode=play;id=248f5f4e5fe45790bf90204750164a4b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
环球电视频道,http://gat.xyys.site/cdnlive.php?mode=play;id=d08f440d7ad759539060f35b690ace92;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
环球电视频道,http://gat.xyys.site/cdnlive.php?mode=play;id=d08f440d7ad759539060f35b690ace92;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
tvbs闽南频道,http://gat.xyys.site/cdnlive.php?mode=play;id=b0bb67193b6b59318c088aab62bac4b0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
三立戏剧频道,http://gat.xyys.site/cdnlive.php?mode=play;id=74bb84e187335590a04c39cca004cdeb;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
中天娱乐频道,http://gat.xyys.site/cdnlive.php?mode=play;id=c8dae017112a5d6b98ff86e38a677631;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
纬来精彩频道,http://gat.xyys.site/cdnlive.php?mode=play;id=3a89c7fe34b35aa7b415009205ba02ec;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
动物星球频道,http://gat.xyys.site/cdnlive.php?mode=play;id=624cc471bd0a574990a7cc847d03d66d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
天映频道,http://gat.xyys.site/cdnlive.php?mode=play;id=25c19ced2ee452c4a9380dd643879ac0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
天映经典,http://gat.xyys.site/cdnlive.php?mode=play;id=18ef17ab635d533e936467017c158182;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
星空卫视,http://gat.xyys.site/cdnlive.php?mode=play;id=f62d9b4046875e2b914c94cbcc5bd985;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
星空卫视,http://gat.xyys.site/cdnlive.php?mode=play;id=e28ae91c12c6588f940cff020dc9ee4c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
纬来电影,http://gat.xyys.site/cdnlive.php?mode=play;id=1eb07cecf85556fda0c8c7f7b928a11d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
东森电影,http://gat.xyys.site/cdnlive.php?mode=play;id=f1ceb9545c71568391c5b96d6b93b28f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
东森电影,http://gat.xyys.site/cdnlive.php?mode=play;id=e58c1037765a5c1f8c5051315d759b6b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖洋戏剧,http://gat.xyys.site/cdnlive.php?mode=play;id=533ef487d3cb5117bbc3470c7b2417dd;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
靖天电影,http://gat.xyys.site/cdnlive.php?mode=play;id=b33011d0005e51159b57db5e6b285640;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
金光布袋戏,http://gat.xyys.site/cdnlive.php?mode=play;id=bbbbfddfde225632adeacb8d8e339b0a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙祥时代,http://gat.xyys.site/cdnlive.php?mode=play;id=6c2ba2594d3056f1a919da4e047f1d43;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华洋片,http://gat.xyys.site/cdnlive.php?mode=play;id=f1247198887f582ea507f6b2b584ecf6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华洋片,http://gat.xyys.site/cdnlive.php?mode=play;id=2a9c853b92e7556bba462cc91f23e96d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
ROCK,http://gat.xyys.site/cdnlive.php?mode=play;id=be76aeb17eb0587381313ffb344bc1b5;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
1905流金岁月,http://gat.xyys.site/cdnlive.php?mode=play;id=fe856a923896542d92fcd20fc833e1a3;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
调解剧场,http://gat.xyys.site/cdnlive.php?mode=play;id=ab973f2d412e5faa8ba5521506d6632a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
新视觉HD,http://gat.xyys.site/cdnlive.php?mode=play;id=66a046e5177d5f1babf04da09a41c29c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
新视觉HD,http://gat.xyys.site/cdnlive.php?mode=play;id=f5f7208f34ab5f399fef721316d4bde4;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
新视觉HD,http://gat.xyys.site/cdnlive.php?mode=play;id=b0a4b4e800cd54f3b12091224cee427b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
翡翠台4K,http://gat.xyys.site/cdnlive.php?mode=play;id=00ad31431c1a5bbdbc5825156cbc1e70;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
翡翠台,http://gat.xyys.site/cdnlive.php?mode=play;id=29883153896853178a70410bbc4ff7da;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
翡翠台,http://gat.xyys.site/cdnlive.php?mode=play;id=7d34eb0d633f5d7a843e3877148acf80;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
翡翠台,http://gat.xyys.site/cdnlive.php?mode=play;id=f8170f2e33215342b90af959373ac5b0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
翡翠台,http://gat.xyys.site/cdnlive.php?mode=play;id=90a217aac05456ef96092494a8b783f2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
翡翠台,http://gat.xyys.site/cdnlive.php?mode=play;id=90d53821d8ea5e8bad2ba709cbced977;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
翡翠台,http://gat.xyys.site/cdnlive.php?mode=play;id=d6d0bb6a341d59f5b2334ea63b48deb1;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
翡翠台,http://gat.xyys.site/cdnlive.php?mode=play;id=c0a569a8c9c35f6986ea91dedac11f3d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
明珠台,http://gat.xyys.site/cdnlive.php?mode=play;id=c80e3e8fc8b0503d835360773d7893f9;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
明珠台,http://gat.xyys.site/cdnlive.php?mode=play;id=f9453cf296f6591396e849f6c6bd0761;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
娱乐新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=60f5fbebeb3a57f8a69db1b141420e2f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB1,http://gat.xyys.site/cdnlive.php?mode=play;id=17d12427f4385efc9e496a713a5b1059;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBPLUS,http://gat.xyys.site/cdnlive.php?mode=play;id=d261056032c653f38a1ba86077d62e36;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBPLUS,http://gat.xyys.site/cdnlive.php?mode=play;id=81b3ca8db1425ed0b010b1c8cd6efee0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBPLUS,http://gat.xyys.site/cdnlive.php?mode=play;id=fd0b5f4ec73d5fcb9887a3c3a43915ba;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华丽翡翠,http://gat.xyys.site/cdnlive.php?mode=play;id=00d0c81994c7540a999fff84b7203092;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华丽翡翠(新加坡),http://gat.xyys.site/cdnlive.php?mode=play;id=f92a77dcaaa25d3db7af388d5128e44d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=e1e8ef1285e3592dad7487b4e239e3d0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
HOY77,http://gat.xyys.site/cdnlive.php?mode=play;id=32a1dc397a695d30a4bd973209a18d27;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
VIUTV,http://gat.xyys.site/cdnlive.php?mode=play;id=4730cf3d68285344aba4167cf354c0b1;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
VIUTV,http://gat.xyys.site/cdnlive.php?mode=play;id=a1e9356ec6cd5617b52b60aee46f8e26;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB星河,http://gat.xyys.site/cdnlive.php?mode=play;id=38a7d3b7dfe7528f990e4f14efadd92d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB千禧经典,http://gat.xyys.site/cdnlive.php?mode=play;id=d82a93aeee5452d5b6bb3480a964504f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB武侠,http://gat.xyys.site/cdnlive.php?mode=play;id=79fb589b13de564d828d13c25462a1cb;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
爱奇艺,http://gat.xyys.site/cdnlive.php?mode=play;id=80f763566e8752e9b128a0836cfeca1b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroAEC,http://gat.xyys.site/cdnlive.php?mode=play;id=ae449b935dde507b8215b0780634bee6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroAEC,http://gat.xyys.site/cdnlive.php?mode=play;id=e6b62009c0dc5a5392a5633bf2242dfc;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroAEC,http://gat.xyys.site/cdnlive.php?mode=play;id=2f4932a311f55cc89f72c7bec724b68d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroAOD,http://gat.xyys.site/cdnlive.php?mode=play;id=dc64a176e29d5a63995e95913599d42c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroAOD,http://gat.xyys.site/cdnlive.php?mode=play;id=098f6656118a5e8393a95f238ec819f5;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroQJ,http://gat.xyys.site/cdnlive.php?mode=play;id=60092fb362a1508fb816127c62f2f3ac;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroQJ,http://gat.xyys.site/cdnlive.php?mode=play;id=06682d4274e859bf9e6f6abb237d8f69;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroQJ,http://gat.xyys.site/cdnlive.php?mode=play;id=238a6b9cd7be5d128e4bd6ca0e39284f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
AstroQJ,http://gat.xyys.site/cdnlive.php?mode=play;id=3b5d96facaab50e4a5db774a41275290;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Astro欢喜台,http://gat.xyys.site/cdnlive.php?mode=play;id=f033444e1aa65945b0aea76c85e62552;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Astro欢喜台,http://gat.xyys.site/cdnlive.php?mode=play;id=b37f4389b526539a9d656b686ec85948;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Astro欢喜台,http://gat.xyys.site/cdnlive.php?mode=play;id=a3f2ca57930d5e30a88eb9f6db845c3e;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
RTHK31,http://gat.xyys.site/cdnlive.php?mode=play;id=01bc7d58bb555ed7adfa1ada3f8e2886;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
RTHK32,http://gat.xyys.site/cdnlive.php?mode=play;id=f4613db6f25a5cc2a3779ae9bee4f370;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Channel[V],http://gat.xyys.site/cdnlive.php?mode=play;id=df1adf2b8f17508d9bbe8ba2c1d8e145;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
亚洲卫视,http://gat.xyys.site/cdnlive.php?mode=play;id=e725230e04275d5c98084066e0a7158f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
香港卫视,http://gat.xyys.site/cdnlive.php?mode=play;id=39d394976d055f129e44ac087fd12b0a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
欧洲华文,http://gat.xyys.site/cdnlive.php?mode=play;id=1485ec82ca53539ca0ee1fdeeee2a4a7;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
环球电视,http://gat.xyys.site/cdnlive.php?mode=play;id=137a561c2b135263b680431da10a41c0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
澳门Macau,http://gat.xyys.site/cdnlive.php?mode=play;id=80a8815da46e5d399cb32bd7ee483e7f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
中天新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=3aaab18ca6e7586a81a0a1857a9d9462;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
中天亚洲,http://gat.xyys.site/cdnlive.php?mode=play;id=208721cabcaa556b94659c59b387495b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
中天综合,http://gat.xyys.site/cdnlive.php?mode=play;id=fbfa1b3141d55284999339e069cc21d7;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
中天娱乐,http://gat.xyys.site/cdnlive.php?mode=play;id=09424e2ea3195eb68babee22d8d52c35;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
寰宇新聞,http://gat.xyys.site/cdnlive.php?mode=play;id=b5ea3d12df5f5d7babe276a5d00df901;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
寰宇新聞台湾,http://gat.xyys.site/cdnlive.php?mode=play;id=1701aeeaf7ea52a48eca9a83570cb20c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
东森新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=3a9e40cd0d475004804181e6d9400315;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBS,http://gat.xyys.site/cdnlive.php?mode=play;id=41598c3982cb565ba0e7118af20527af;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBS新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=afc59909976351368807e1e59f33aa3c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
镜新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=27fe4651020f5ebf9740a11b4e8469d6;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民视新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=6195e4964fb05ca9a487ca4c4140dba7;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民视新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=eab29f614af954ddbf49c587711183b5;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
中视新闻,http://gat.xyys.site/cdnlive.php?mode=play;id=71751c09558754a19a1f6552940efd57;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
中视,http://gat.xyys.site/cdnlive.php?mode=play;id=43e6962a445c538f81f8f3edd0bc7ff2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华视,http://gat.xyys.site/cdnlive.php?mode=play;id=5932c0ae8d5c53bfbd637025ec814ace;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
公视,http://gat.xyys.site/cdnlive.php?mode=play;id=11115867df0d5f5d90ca83ba2980253c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民视,http://gat.xyys.site/cdnlive.php?mode=play;id=123e1f1686d65f87b43e5e5f190d4001;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
台视,http://gat.xyys.site/cdnlive.php?mode=play;id=21324639d3cb5f05ae6debe7effcaaf9;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
民視綜藝,http://gat.xyys.site/cdnlive.php?mode=play;id=cc3e354782445454a364ac05d38fdd4b;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBS精采,http://gat.xyys.site/cdnlive.php?mode=play;id=0bbb9296d2da5a6689481852ef20dd0d;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
台视综合,http://gat.xyys.site/cdnlive.php?mode=play;id=60850d4538e45c83906f747ab230d953;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
邵氏电影,http://gat.xyys.site/cdnlive.php?mode=play;id=bfe8ec39fdf752568d7cfe92c83b120a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
ViuTV,http://gat.xyys.site/cdnlive.php?mode=play;id=30ac20ffd66456d1aadc851d82b4105c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
RTHK-31频道,http://gat.xyys.site/cdnlive.php?mode=play;id=01bc7d58bb555ed7adfa1ada3f8e2886;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
有线综合频道,http://gat.xyys.site/cdnlive.php?mode=play;id=32a1dc397a695d30a4bd973209a18d27;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Now新闻频道,http://gat.xyys.site/cdnlive.php?mode=play;id=e1e8ef1285e3592dad7487b4e239e3d0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
人间卫视,http://gat.xyys.site/cdnlive.php?mode=play;id=848c674554fe5ebea479f5b5e87e759e;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
人间卫视,http://gat.xyys.site/cdnlive.php?mode=play;id=f425fd566de05339b220b656b9c841aa;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
RTHK-32频道,http://gat.xyys.site/cdnlive.php?mode=play;id=f4613db6f25a5cc2a3779ae9bee4f370;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
HOY剧集台,http://gat.xyys.site/cdnlive.php?mode=play;id=9e99c4a09ebc5ba2b4be5508b06c2e8c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华文三套,http://gat.xyys.site/cdnlive.php?mode=play;id=caaf584668c55ec9891b016bb585d65f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华文八套,http://gat.xyys.site/cdnlive.php?mode=play;id=17402c3d5f74521cb44e43dfb07320ee;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
无线新闻台,http://gat.xyys.site/cdnlive.php?mode=play;id=0e8327559e5b55b8be1e25985e460b32;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华文七套,http://gat.xyys.site/cdnlive.php?mode=play;id=3c75c5658f725469aacccf2f8ce0a05c;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
生命电视,http://gat.xyys.site/cdnlive.php?mode=play;id=7d6bed94118f5a53b13e756ec22a5824;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
邵氏喜剧,http://gat.xyys.site/cdnlive.php?mode=play;id=4d153d61d76f5c45938bc2b7e252c5ba;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华文五套,http://gat.xyys.site/cdnlive.php?mode=play;id=03f6b8f8b0e359999b9a96f9fcbc3e6f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVB娱乐新闻台,http://gat.xyys.site/cdnlive.php?mode=play;id=26392c4d78e7579381f89bbe49a2a656;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
唯心,http://gat.xyys.site/cdnlive.php?mode=play;id=b151f8b42b2a5e5ebd87e8b23ec2ed82;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
唯心,http://gat.xyys.site/cdnlive.php?mode=play;id=6e81692740f7568a9d58067fb1297698;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
唯心,http://gat.xyys.site/cdnlive.php?mode=play;id=59eed96c0b805e7c80086400fce3c5c1;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
台湾|唯心WXTV2,http://gat.xyys.site/cdnlive.php?mode=play;id=483ff4aa51c0566b837e682d50c41ea5;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
华文四套,http://gat.xyys.site/cdnlive.php?mode=play;id=e40d47e708015ef0ae5ab58d2b2699a8;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华电影台,http://gat.xyys.site/cdnlive.php?mode=play;id=2e0e247336765f558a51981919c7b22a;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华日韩台,http://gat.xyys.site/cdnlive.php?mode=play;id=653e871ed27756e6a8d928ae7adf5144;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华偶像台,http://gat.xyys.site/cdnlive.php?mode=play;id=b42ae9a2ca6558dba6b3b9b53e08d9f0;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华经典台,http://gat.xyys.site/cdnlive.php?mode=play;id=745761f34bc355b19f9b3aeab84e71bc;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
ViuTVSix,http://gat.xyys.site/cdnlive.php?mode=play;id=a421eb784073591abdceb2472b9d0e52;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
龙华戏剧台,http://gat.xyys.site/cdnlive.php?mode=play;id=70c4e9a19d575221aa98434d71665383;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
习主席2025年93阅兵完整版,http://gat.xyys.site/cdnlive.php?mode=play;id=ca5173c34b90597e9e7c9f23e26d252f;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
千禧经典台,http://gat.xyys.site/cdnlive.php?mode=play;id=861c270e07955f9a888e45fb9d0a9b91;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
周润发,http://gat.xyys.site/cdnlive.php?mode=play;id=45835900d02557c585fc3c9d09488fb2;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
伊太刀刀,http://gat.xyys.site/cdnlive.php?mode=play;id=7b56e6b2980b5b30b01db42ca4437423;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
TVBPlus,http://gat.xyys.site/cdnlive.php?mode=play;id=30e2ae008f8a5c858a2266b2371e4c47;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
悟道法师,http://gat.xyys.site/cdnlive.php?mode=play;id=dd6b4b548e145e77822da775518965f5;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
Only丶邵氏,http://gat.xyys.site/cdnlive.php?mode=play;id=0fd134f08215595db7860a68fea4ac99;token=1vTGRVZYFOZ3DZ45gNUC11hrdqAj9GfT
